HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Kyiv 1060638590789734400.hashtags 1.41915597433841218876  .01724137931034482758  .01214903761257284125  1 58 344 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
Ukraine 1060638590789734400.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  29 58 3356 28315
Russia 1060638590789734400.hashtags 6.82441854459689775757  .48275862068965517241  .07073989051739360762  28 58 2003 28315
CANWNT 1060751816.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
Beijing2022 1060751816.hashtags 943.83333333333333567168  .66666666666666666666  .00070633939607981635  2 3 20 28315
Beijing2022 1060751816.hashtags 943.83333333333333567168  .66666666666666666666  .00070633939607981635  2 3 20 28315
COVIDisAirborne 1063211677.hashtags 277.59803921568627481502  1.00000000000000000000  .00360233092000706339  1 1 102 28315
notowar 1064610773488599041.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
WWIII 1064610773488599041.hashtags 589.89583333333333479480  .33333333333333333333  .00056507151686385308  1 3 16 28315
socialism 1064610773488599041.hashtags 1179.79166666666666958960  .33333333333333333333  .00028253575843192654  1 3 8 28315
COVID19nsw 1065397059262414848.hashtags 4719.16666666666678975826  .50000000000000000000  .00010595090941197245  1 2 3 28315
COVID19Aus 1065397059262414848.hashtags 1179.79166666666666960139  .50000000000000000000  .00042380363764788981  1 2 12 28315
KamalaHarris 1066773270773547008.hashtags 2359.58333333333350613741  .16666666666666666666  .00007063393960798163  1 6 2 28315
AbbottElementary 1066773270773547008.hashtags 4719.16666666666768039085  .16666666666666666666  .00003531696980399081  1 6 1 28315
KetanjiBrownJackson 1066773270773547008.hashtags 288.92857142857142887273  .50000000000000000000  .00173053152039555006  3 6 49 28315
KetanjiBrownJackson 1066773270773547008.hashtags 288.92857142857142887273  .50000000000000000000  .00173053152039555006  3 6 49 28315
SCOTUS 1066773270773547008.hashtags 92.53267973856209185817  .16666666666666666666  .00180116546000353169  1 6 51 28315
JusticeKetanjiBrownJackson 1066773270773547008.hashtags 674.16666666666667513420  .16666666666666666666  .00024721878862793572  1 6 7 28315
wtpBLUE 1066812489147604993.hashtags 1769.68750000000000440209  1.00000000000000000000  .00056507151686385308  1 1 16 28315
SaturdayNightTakeaway 107030017.hashtags 2359.58333333333337259915  .83333333333333333333  .00035316969803990817  5 6 10 28315
SaturdayNightTakeaway 107030017.hashtags 2359.58333333333337259915  .83333333333333333333  .00035316969803990817  5 6 10 28315
SaturdayNightTakeaway 107030017.hashtags 2359.58333333333337259915  .83333333333333333333  .00035316969803990817  5 6 10 28315
SaturdayNightTakeaway 107030017.hashtags 2359.58333333333337259915  .83333333333333333333  .00035316969803990817  5 6 10 28315
SaturdayNightTakeaway 107030017.hashtags 2359.58333333333337259915  .83333333333333333333  .00035316969803990817  5 6 10 28315
NoFilter 107030017.hashtags 4719.16666666666768039085  .16666666666666666666  .00003531696980399081  1 6 1 28315
kitten 1071638719.hashtags 884.84375000000000220104  .12500000000000000000  .00014126787921596327  1 8 4 28315
CA 1071638719.hashtags 52.04963235294117652781  .37500000000000000000  .00720466184001412678  3 8 204 28315
California 1071638719.hashtags 122.04741379310344828154  .25000000000000000000  .00204838424863146742  2 8 58 28315
CA 1071638719.hashtags 52.04963235294117652781  .37500000000000000000  .00720466184001412678  3 8 204 28315
California 1071638719.hashtags 122.04741379310344828154  .25000000000000000000  .00204838424863146742  2 8 58 28315
Blind 1071638719.hashtags 1769.68750000000012967385  .12500000000000000000  .00007063393960798163  1 8 2 28315
Brooklyn 1071638719.hashtags 442.42187500000000110052  .12500000000000000000  .00028253575843192654  1 8 8 28315
NYCACC 1071638719.hashtags 126.40625000000000031443  .12500000000000000000  .00098887515451174289  1 8 28 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
OhmThitiwat 1073645785911222273.hashtags 21.78076923076923082341  .08000000000000000000  .00367296485961504502  2 25 104 28315
โอห์มไง 1073645785911222273.hashtags 17.97777777777777780229  .08000000000000000000  .00444993819530284301  2 25 126 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
LoveAt9Q19 1073645785911222273.hashtags 1132.60000000000024333911  .04000000000000000000  .00003531696980399081  1 25 1 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
ทำบุญขึ้นห้อง609 1073645785911222273.hashtags 161.80000000000000203868  .08000000000000000000  .00049443757725587144  2 25 14 28315
ทำบุญขึ้นห้อง609 1073645785911222273.hashtags 161.80000000000000203868  .08000000000000000000  .00049443757725587144  2 25 14 28315
OhmThitiwat 1073645785911222273.hashtags 21.78076923076923082341  .08000000000000000000  .00367296485961504502  2 25 104 28315
โอห์มไง 1073645785911222273.hashtags 17.97777777777777780229  .08000000000000000000  .00444993819530284301  2 25 126 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
ปิดกล้องloveat9 1073645785911222273.hashtags 566.30000000000004149563  .04000000000000000000  .00007063393960798163  1 25 2 28315
fluke_natouch 1073645785911222273.hashtags 51.22311557788944730893  .36000000000000000000  .00702807699099417269  9 25 199 28315
เจ้าแก้มก้อน 1073645785911222273.hashtags 32.94836363636363638622  .32000000000000000000  .00971216669609747483  8 25 275 28315
NHSprivatisation 1075356324072972288.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
DemandJavidsPlan 1075356324072972288.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
NHSPrivatisation 1075356324072972288.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
CobbCounty 1075927117.hashtags 198.41167883211679049078  .17518248175182481751  .00088292424509977043  24 137 25 28315
MariettaGA 1075927117.hashtags 181.87737226277372461560  .16058394160583941605  .00088292424509977043  22 137 25 28315
